record_id,family_id,flow,step_number,steps_in_journey,hs_code,description,step_first_period,step_last_period,rewordings_within_step,step_status,next_hs_code
IMR-3004909989-198801,IM-3004909100-198801,imports,1,2,3004.90.99.89,"Medicaments nes, for human use, in dosage",198801,199712,0,succeeded,3004.90.00.79
IMR-3004909989-198801,IM-3004909100-198801,imports,2,2,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",199801,202606,3,active,
IMR-3004909991-198801,IM-3004909991-198801,imports,1,3,3004.90.99.91,"Anaesthetic, for veterinary use, in dosage",198801,199712,0,succeeded,3004.90.00.81
IMR-3004909991-198801,IM-3004909991-198801,imports,2,3,3004.90.00.81,"Anaesthetic, for veterinary use, in dosage",199801,201112,0,succeeded,3004.90.00.90
IMR-3004909991-198801,IM-3004909991-198801,imports,3,3,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004909992-198801,IM-3004909991-198801,imports,1,4,3004.90.99.92,"Coccidiostats, in dosage",198801,199106,0,succeeded,3004.90.99.99
IMR-3004909992-198801,IM-3004909991-198801,imports,2,4,3004.90.99.99,"Medicaments nes, for veterinary use, in dosage",198801,199712,0,succeeded,3004.90.00.89
IMR-3004909992-198801,IM-3004909991-198801,imports,3,4,3004.90.00.89,"Medicaments, nes, for veterinary use, in dosage",199801,201112,1,succeeded,3004.90.00.90
IMR-3004909992-198801,IM-3004909991-198801,imports,4,4,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004909993-198803,IM-3004909991-198801,imports,1,4,3004.90.99.93,"Tranquilizers, for veterinary use, in dosage",198803,199106,0,succeeded,3004.90.99.99
IMR-3004909993-198803,IM-3004909991-198801,imports,2,4,3004.90.99.99,"Medicaments nes, for veterinary use, in dosage",198801,199712,0,succeeded,3004.90.00.89
IMR-3004909993-198803,IM-3004909991-198801,imports,3,4,3004.90.00.89,"Medicaments, nes, for veterinary use, in dosage",199801,201112,1,succeeded,3004.90.00.90
IMR-3004909993-198803,IM-3004909991-198801,imports,4,4,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3004909999-198801,IM-3004909991-198801,imports,1,3,3004.90.99.99,"Medicaments nes, for veterinary use, in dosage",198801,199712,0,succeeded,3004.90.00.89
IMR-3004909999-198801,IM-3004909991-198801,imports,2,3,3004.90.00.89,"Medicaments, nes, for veterinary use, in dosage",199801,201112,1,succeeded,3004.90.00.90
IMR-3004909999-198801,IM-3004909991-198801,imports,3,3,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201201,202606,1,active,
IMR-3005100010-199801,IM-3005101000-198801,imports,1,1,3005.10.00.10,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",199801,202606,0,active,
IMR-3005100091-199801,IM-3005109100-198801,imports,1,1,3005.10.00.91,"Adhesive dressings, nes, packaged for retail sale",199801,202606,0,active,
IMR-3005100099-199801,IM-3005109900-198801,imports,1,1,3005.10.00.99,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",199801,202606,0,active,
IMR-3005101000-198801,IM-3005101000-198801,imports,1,2,3005.10.10.00,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",198801,199712,0,succeeded,3005.10.00.10
IMR-3005101000-198801,IM-3005101000-198801,imports,2,2,3005.10.00.10,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",199801,202606,0,active,
IMR-3005109100-198801,IM-3005109100-198801,imports,1,2,3005.10.91.00,"Adhesive dressings, nes, packaged for retail sale",198801,199712,0,succeeded,3005.10.00.91
IMR-3005109100-198801,IM-3005109100-198801,imports,2,2,3005.10.00.91,"Adhesive dressings, nes, packaged for retail sale",199801,202606,0,active,
IMR-3005109900-198801,IM-3005109900-198801,imports,1,2,3005.10.99.00,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",198801,199712,0,succeeded,3005.10.00.99
IMR-3005109900-198801,IM-3005109900-198801,imports,2,2,3005.10.00.99,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",199801,202606,0,active,
IMR-3005900010-199801,IM-3005901000-198801,imports,1,2,3005.90.00.10,"Bandages & slabs of tex fab, coated w plaster;o art used for orthopaedic casts",199801,201112,1,succeeded,3005.90.00.90
IMR-3005900010-199801,IM-3005901000-198801,imports,2,2,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005900010-200201,IM-3005901000-198801,imports,1,2,3005.90.00.10,"Bandages & slabs of tex fab, coated w plaster;o art used for orthopaedic casts",200201,201112,0,succeeded,3005.90.00.90
IMR-3005900010-200201,IM-3005901000-198801,imports,2,2,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005900020-199801,IM-3005902000-198801,imports,1,1,3005.90.00.20,"Dressings & sim articles, coated or impreg w pharm substances, nes",199801,202606,1,active,
IMR-3005900020-200201,IM-3005902000-198801,imports,1,1,3005.90.00.20,"Dressings & sim articles, coated or impreg w pharm substances, nes",200201,202606,0,active,
IMR-3005900030-199801,IM-3005903000-198801,imports,1,1,3005.90.00.30,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",199801,202606,0,active,
IMR-3005900040-199801,IM-3005909100-198801,imports,1,1,3005.90.00.40,"Dressings & sim art of woven fab,o/t of cotton; of knit fab,n-wov or felts,nes",199801,202606,1,active,
IMR-3005900040-200201,IM-3005909100-198801,imports,1,1,3005.90.00.40,"Dressings & sim art of woven fab,o/t of cotton; of knit fab,n-wov or felts,nes",200201,202606,0,active,
IMR-3005900050-199801,IM-3005901000-198801,imports,1,2,3005.90.00.50,"Dressings and sim articles, of woven fabric solely of cotton, nes",199801,201112,1,succeeded,3005.90.00.90
IMR-3005900050-199801,IM-3005901000-198801,imports,2,2,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005900050-200201,IM-3005901000-198801,imports,1,2,3005.90.00.50,"Dressings and sim articles, of woven fabric solely of cotton, nes",200201,201112,0,succeeded,3005.90.00.90
IMR-3005900050-200201,IM-3005901000-198801,imports,2,2,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005900060-199801,IM-3005901000-198801,imports,1,2,3005.90.00.60,"Dressings and similar articles, of paper, nes",199801,201112,1,succeeded,3005.90.00.90
IMR-3005900060-199801,IM-3005901000-198801,imports,2,2,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005900060-200201,IM-3005901000-198801,imports,1,2,3005.90.00.60,"Dressings and similar articles, of paper, nes",200201,201112,0,succeeded,3005.90.00.90
IMR-3005900060-200201,IM-3005901000-198801,imports,2,2,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005900090-199801,IM-3005901000-198801,imports,1,1,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",199801,202606,2,active,
IMR-3005900090-200201,IM-3005901000-198801,imports,1,1,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",200201,202606,1,active,
IMR-3005900090-201201,IM-3005901000-198801,imports,1,1,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005901000-198801,IM-3005901000-198801,imports,1,3,3005.90.10.00,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,198801,199712,0,succeeded,3005.90.00.10
IMR-3005901000-198801,IM-3005901000-198801,imports,2,3,3005.90.00.10,"Bandages & slabs of tex fab, coated w plaster;o art used for orthopaedic casts",199801,201112,1,succeeded,3005.90.00.90
IMR-3005901000-198801,IM-3005901000-198801,imports,3,3,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005902000-198801,IM-3005902000-198801,imports,1,2,3005.90.20.00,"Dressings & sim articles coated or impreg w pharm substances, nes",198801,199712,0,succeeded,3005.90.00.20
IMR-3005902000-198801,IM-3005902000-198801,imports,2,2,3005.90.00.20,"Dressings & sim articles, coated or impreg w pharm substances, nes",199801,202606,1,active,
IMR-3005903000-198801,IM-3005903000-198801,imports,1,2,3005.90.30.00,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",198801,199712,0,succeeded,3005.90.00.30
IMR-3005903000-198801,IM-3005903000-198801,imports,2,2,3005.90.00.30,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",199801,202606,0,active,
IMR-3005909100-198801,IM-3005909100-198801,imports,1,2,3005.90.91.00,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",198801,199712,0,succeeded,3005.90.00.40
IMR-3005909100-198801,IM-3005909100-198801,imports,2,2,3005.90.00.40,"Dressings & sim art of woven fab,o/t of cotton; of knit fab,n-wov or felts,nes",199801,202606,1,active,
IMR-3005909200-198801,IM-3005901000-198801,imports,1,3,3005.90.92.00,"Dressings and sim articles of woven fabric solely of cotton, nes",198801,199712,0,succeeded,3005.90.00.50
IMR-3005909200-198801,IM-3005901000-198801,imports,2,3,3005.90.00.50,"Dressings and sim articles, of woven fabric solely of cotton, nes",199801,201112,1,succeeded,3005.90.00.90
IMR-3005909200-198801,IM-3005901000-198801,imports,3,3,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005909300-198801,IM-3005901000-198801,imports,1,3,3005.90.93.00,"Dressings and similar articles of paper, nes",198801,199712,0,succeeded,3005.90.00.60
IMR-3005909300-198801,IM-3005901000-198801,imports,2,3,3005.90.00.60,"Dressings and similar articles, of paper, nes",199801,201112,1,succeeded,3005.90.00.90
IMR-3005909300-198801,IM-3005901000-198801,imports,3,3,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,0,active,
IMR-3005909900-198801,IM-3005901000-198801,imports,1,2,3005.90.99.00,"Dressings and similar articles packaged for medical use, nes",198801,199712,0,succeeded,3005.90.00.90
IMR-3005909900-198801,IM-3005901000-198801,imports,2,2,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",199801,202606,2,active,
IMR-3006100010-198801,IM-3006100010-198801,imports,1,1,3006.10.00.10,"Sterile surgical catgut & similar sterile suture mat, for surgical wound closure",198801,202606,1,active,
IMR-3006100010-200201,IM-3006100010-198801,imports,1,1,3006.10.00.10,"Sterile surgical catgut & similar sterile suture mat, for surgical wound closure",200201,202606,0,active,
IMR-3006100090-198801,IM-3006100090-198801,imports,1,1,3006.10.00.90,"Laminaria & laminaria tents, sterile; sterile absorbable surg/dental haemostatic",198801,202606,0,active,
IMR-3006200010-199801,IM-3006201000-198801,imports,1,2,3006.20.00.10,"Blood-grouping reagents, of human origin",199801,201112,0,succeeded,3006.20.00.90
IMR-3006200010-199801,IM-3006201000-198801,imports,2,2,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",201201,202112,0,left_chapter,
IMR-3006200020-199801,IM-3006202000-198801,imports,1,1,3006.20.00.20,"Blood-grouping reagents, of animal origin",199801,202112,0,left_chapter,
IMR-3006200090-199801,IM-3006201000-198801,imports,1,1,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",199801,202112,1,left_chapter,
IMR-3006200090-201201,IM-3006201000-198801,imports,1,1,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",201201,202112,0,left_chapter,
IMR-3006201000-198801,IM-3006201000-198801,imports,1,3,3006.20.10.00,"Blood-grouping reagents, of human origin",198801,199712,0,succeeded,3006.20.00.10
IMR-3006201000-198801,IM-3006201000-198801,imports,2,3,3006.20.00.10,"Blood-grouping reagents, of human origin",199801,201112,0,succeeded,3006.20.00.90
IMR-3006201000-198801,IM-3006201000-198801,imports,3,3,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",201201,202112,0,left_chapter,
IMR-3006202000-198801,IM-3006202000-198801,imports,1,2,3006.20.20.00,"Blood-grouping reagents, of animal origin",198801,199712,0,succeeded,3006.20.00.20
IMR-3006202000-198801,IM-3006202000-198801,imports,2,2,3006.20.00.20,"Blood-grouping reagents, of animal origin",199801,202112,0,left_chapter,
IMR-3006209000-198801,IM-3006201000-198801,imports,1,2,3006.20.90.00,"Blood-grouping reagents, except of human or animal origin",198801,199712,0,succeeded,3006.20.00.90
IMR-3006209000-198801,IM-3006201000-198801,imports,2,2,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",199801,202112,1,left_chapter,
IMR-3006300010-199801,IM-3006301000-198801,imports,1,1,3006.30.00.10,"Opacifying, preparations for X-ray examinations",199801,202606,1,active,
IMR-3006300010-200201,IM-3006301000-198801,imports,1,1,3006.30.00.10,"Opacifying, preparations for X-ray examinations",200201,202606,0,active,
IMR-3006300020-199801,IM-3006309100-198801,imports,1,2,3006.30.00.20,"Allergenics, prepared for parenteral administration",199801,201112,1,succeeded,3006.30.00.90
IMR-3006300020-199801,IM-3006309100-198801,imports,2,2,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,0,active,
IMR-3006300020-200201,IM-3006309100-198801,imports,1,2,3006.30.00.20,"Allergenics, prepared for parenteral administration",200201,201112,0,succeeded,3006.30.00.90
IMR-3006300020-200201,IM-3006309100-198801,imports,2,2,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,0,active,
IMR-3006300090-199801,IM-3006309100-198801,imports,1,1,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",199801,202606,1,active,
IMR-3006300090-200201,IM-3006309100-198801,imports,1,1,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,0,active,
IMR-3006301000-198801,IM-3006301000-198801,imports,1,2,3006.30.10.00,Opacifying preparations for X-ray examinations,198801,199712,0,succeeded,3006.30.00.10
IMR-3006301000-198801,IM-3006301000-198801,imports,2,2,3006.30.00.10,"Opacifying, preparations for X-ray examinations",199801,202606,1,active,
IMR-3006309100-198801,IM-3006309100-198801,imports,1,3,3006.30.91.00,Allergenics prepared for parenteral administration,198801,199712,0,succeeded,3006.30.00.20
IMR-3006309100-198801,IM-3006309100-198801,imports,2,3,3006.30.00.20,"Allergenics, prepared for parenteral administration",199801,201112,1,succeeded,3006.30.00.90
IMR-3006309100-198801,IM-3006309100-198801,imports,3,3,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,0,active,
IMR-3006309900-198801,IM-3006309100-198801,imports,1,2,3006.30.99.00,"Diagnostic reagents designed to be administered to the patient, nes",198801,199712,0,succeeded,3006.30.00.90
IMR-3006309900-198801,IM-3006309100-198801,imports,2,2,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",199801,202606,1,active,
IMR-3006400010-199801,IM-3006401010-198801,imports,1,1,3006.40.00.10,Dental cements and bone reconstruction cements,199801,202606,0,active,
IMR-3006400020-199801,IM-3006401020-198801,imports,1,2,3006.40.00.20,"Points, for filling dental root canals",199801,201112,1,succeeded,3006.40.00.90
IMR-3006400020-199801,IM-3006401020-198801,imports,2,2,3006.40.00.90,"Other dental fillings, nes",201201,202606,0,active,
IMR-3006400020-200201,IM-3006401020-198801,imports,1,2,3006.40.00.20,"Points, for filling dental root canals",200201,201112,0,succeeded,3006.40.00.90
IMR-3006400020-200201,IM-3006401020-198801,imports,2,2,3006.40.00.90,"Other dental fillings, nes",201201,202606,0,active,
IMR-3006400030-199801,IM-3006401020-198801,imports,1,2,3006.40.00.30,"Dental fillings of composition metals, except those in powder or pellet form",199801,201112,0,succeeded,3006.40.00.90
IMR-3006400030-199801,IM-3006401020-198801,imports,2,2,3006.40.00.90,"Other dental fillings, nes",201201,202606,0,active,
IMR-3006400090-199801,IM-3006401020-198801,imports,1,1,3006.40.00.90,"Other dental fillings, nes",199801,202606,1,active,
IMR-3006400090-201201,IM-3006401020-198801,imports,1,1,3006.40.00.90,"Other dental fillings, nes",201201,202606,0,active,
IMR-3006401010-198801,IM-3006401010-198801,imports,1,2,3006.40.10.10,Dental cements and bone reconstruction cements,198801,199712,0,succeeded,3006.40.00.10
IMR-3006401010-198801,IM-3006401010-198801,imports,2,2,3006.40.00.10,Dental cements and bone reconstruction cements,199801,202606,0,active,
IMR-3006401020-198801,IM-3006401020-198801,imports,1,3,3006.40.10.20,Points for filling dental root canals,198801,199712,0,succeeded,3006.40.00.20
IMR-3006401020-198801,IM-3006401020-198801,imports,2,3,3006.40.00.20,"Points, for filling dental root canals",199801,201112,1,succeeded,3006.40.00.90
IMR-3006401020-198801,IM-3006401020-198801,imports,3,3,3006.40.00.90,"Other dental fillings, nes",201201,202606,0,active,
IMR-3006402000-198801,IM-3006401020-198801,imports,1,3,3006.40.20.00,"Dental fillings of composition metals, except those in powder or pellet form",198801,199712,0,succeeded,3006.40.00.30
IMR-3006402000-198801,IM-3006401020-198801,imports,2,3,3006.40.00.30,"Dental fillings of composition metals, except those in powder or pellet form",199801,201112,0,succeeded,3006.40.00.90
IMR-3006402000-198801,IM-3006401020-198801,imports,3,3,3006.40.00.90,"Other dental fillings, nes",201201,202606,0,active,
IMR-3006409000-198801,IM-3006401020-198801,imports,1,2,3006.40.90.00,"Dental fillings, nes",198801,199712,0,succeeded,3006.40.00.90
IMR-3006409000-198801,IM-3006401020-198801,imports,2,2,3006.40.00.90,"Other dental fillings, nes",199801,202606,1,active,
IMR-3006500000-198801,IM-3006500000-198801,imports,1,1,3006.50.00.00,First-aid boxes and kits,198801,202606,0,active,
IMR-3006600000-201701,IM-3006600011-198801,imports,1,1,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,0,active,
IMR-3006600010-201201,IM-3006600011-198801,imports,1,2,3006.60.00.10,"Chem contraceptive prep,based on horm,o prod of 29.37/spermicides,in dosage,nes",201201,201612,0,succeeded,3006.60.00.00
IMR-3006600010-201201,IM-3006600011-198801,imports,2,2,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,0,active,
IMR-3006600011-198801,IM-3006600011-198801,imports,1,3,3006.60.00.11,"Contraceptive prep, cont norethesterone acetate & ethinylestradiol, in dosage",198801,201111,0,succeeded,3006.60.00.10
IMR-3006600011-198801,IM-3006600011-198801,imports,2,3,3006.60.00.10,"Chem contraceptive prep,based on horm,o prod of 29.37/spermicides,in dosage,nes",201201,201612,0,succeeded,3006.60.00.00
IMR-3006600011-198801,IM-3006600011-198801,imports,3,3,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,0,active,
IMR-3006600019-198801,IM-3006600011-198801,imports,1,3,3006.60.00.19,"Contraceptive prep, based on hormones,o prod of 29.37/spermicides,in dosage,nes",198801,201112,1,succeeded,3006.60.00.10
IMR-3006600019-198801,IM-3006600011-198801,imports,2,3,3006.60.00.10,"Chem contraceptive prep,based on horm,o prod of 29.37/spermicides,in dosage,nes",201201,201612,0,succeeded,3006.60.00.00
IMR-3006600019-198801,IM-3006600011-198801,imports,3,3,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,0,active,
IMR-3006600019-200201,IM-3006600011-198801,imports,1,3,3006.60.00.19,"Contraceptive prep, based on hormones,o prod of 29.37/spermicides,in dosage,nes",200201,201112,0,succeeded,3006.60.00.10
IMR-3006600019-200201,IM-3006600011-198801,imports,2,3,3006.60.00.10,"Chem contraceptive prep,based on horm,o prod of 29.37/spermicides,in dosage,nes",201201,201612,0,succeeded,3006.60.00.00
IMR-3006600019-200201,IM-3006600011-198801,imports,3,3,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,0,active,
IMR-3006600090-198801,IM-3006600011-198801,imports,1,2,3006.60.00.90,"Contraceptive prep, based on horm,on o prod of 29.37/spermicides,o/t in dos,nes",198801,201612,1,succeeded,3006.60.00.00
IMR-3006600090-198801,IM-3006600011-198801,imports,2,2,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,0,active,
IMR-3006600090-200201,IM-3006600011-198801,imports,1,2,3006.60.00.90,"Contraceptive prep, based on horm,on o prod of 29.37/spermicides,o/t in dos,nes",200201,201612,0,succeeded,3006.60.00.00
IMR-3006600090-200201,IM-3006600011-198801,imports,2,2,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,0,active,
IMR-3006701000-200201,IM-3006701000-200201,imports,1,1,3006.70.10.00,"Chem/biolog prep,incl kits cont ancill mat f med diag;f insemination anml semen",200201,202606,0,active,
IMR-3006709000-200201,IM-3006709000-200201,imports,1,1,3006.70.90.00,"Gel prep f human/vet medicine as lub f parts of body f oper/examination,etc,nes",200201,202606,0,active,
IMR-3006801100-200207,IM-3006801900-200201,imports,1,2,3006.80.11.00,"Waste pharm,chem/biolog prep,incl kit w ancill mat f med diag;f insem anml semen",200207,200612,0,succeeded,3006.92.00.00
IMR-3006801100-200207,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006801900-200201,IM-3006801900-200201,imports,1,2,3006.80.19.00,"Waste of gel prep f human/vet med as lub f pts of body f oper/examin,etc,nes",200201,200612,0,succeeded,3006.92.00.00
IMR-3006801900-200201,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006809010-200201,IM-3006801900-200201,imports,1,2,3006.80.90.10,Waste pharmaceuticals of the goods of heading 30.01,200201,200510,0,succeeded,3006.92.00.00
IMR-3006809010-200201,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006809020-200407,IM-3006801900-200201,imports,1,2,3006.80.90.20,Waste pharmaceuticals of the goods of heading 30.02,200407,200511,0,succeeded,3006.92.00.00
IMR-3006809020-200407,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006809030-200202,IM-3006801900-200201,imports,1,2,3006.80.90.30,Waste pharmaceuticals of the goods of heading 30.03,200202,200501,0,succeeded,3006.92.00.00
IMR-3006809030-200202,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006809041-200306,IM-3006801900-200201,imports,1,2,3006.80.90.41,Waste pharmaceuticals of the goods of subheadings 3004.10 to 3004.39,200306,200610,0,succeeded,3006.92.00.00
IMR-3006809041-200306,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006809042-200312,IM-3006801900-200201,imports,1,2,3006.80.90.42,Waste pharmaceuticals of the goods of subheadings 3004.40 or 3004.50,200312,200604,0,succeeded,3006.92.00.00
IMR-3006809042-200312,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006809043-200205,IM-3006801900-200201,imports,1,2,3006.80.90.43,Waste pharmaceuticals of the goods of subheading 3004.90,200205,200508,0,succeeded,3006.92.00.00
IMR-3006809043-200205,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006809050-200204,IM-3006801900-200201,imports,1,2,3006.80.90.50,Waste pharmaceuticals of the goods of heading 30.05,200204,200612,0,succeeded,3006.92.00.00
IMR-3006809050-200204,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006809060-200201,IM-3006801900-200201,imports,1,2,3006.80.90.60,Waste pharmaceuticals of the goods of heading 30.06,200201,200612,0,succeeded,3006.92.00.00
IMR-3006809060-200201,IM-3006801900-200201,imports,2,2,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006910000-200701,IM-3006910000-200701,imports,1,1,3006.91.00.00,Appliances identifiable for ostomy use,200701,202606,0,active,
IMR-3006920000-200701,IM-3006801900-200201,imports,1,1,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,0,active,
IMR-3006931000-202201,IM-3006931000-202201,imports,1,1,3006.93.10.00,"Placebos and blinded/double-blinded kits,f clinical trial,syrup based,meas doses",202201,202606,0,active,
IMR-3006932000-202201,IM-3006932000-202201,imports,1,1,3006.93.20.00,"Placebos and blinded/double-blinded kits,f clinical trial,sugar based,meas doses",202201,202606,0,active,
IMR-3006933000-202201,IM-3006933000-202201,imports,1,1,3006.93.30.00,"Placebos & blinded/double-blinded kits,f clinical trial,o food based, meas doses",202201,202606,0,active,
IMR-3006934000-202201,IM-3006934000-202201,imports,1,1,3006.93.40.00,"Placebos & blinded/double kits,f clinical trial,non-alc bev based, in meas doses",202201,202606,0,active,
IMR-3006939000-202201,IM-3006939000-202201,imports,1,1,3006.93.90.00,"Placebos & blinded/double-blinded kits,for clinical trial,in measured doses, nes",202201,202606,0,active,
